step,score_mean,score_max,reference_policy_updated,kl,entropy,loss_total
273,0.6590728567203847,0.791903409687745,0.0,0.9527305960655212,7.14676570892334,-0.011087196879088879
274,0.6264217548420619,0.805791244032148,1.0,0.7447642087936401,7.113886833190918,-0.009672548621892929
275,0.636788954367927,0.8182005168913339,0.0,0.9421277046203613,7.141488075256348,-0.005444086156785488
276,0.6516860566387459,0.7933814291574276,0.0,0.9141412377357483,7.143402099609375,-0.01041498314589262
277,0.6394645779975218,0.8582448458608052,1.0,0.9403982758522034,7.146580696105957,-0.010400510393083096
278,0.6782118675152361,0.7903280936679283,0.0,0.8264827728271484,7.096299171447754,-0.012902243062853813
279,0.6146405025421996,0.8333113758466894,0.0,0.8996399641036987,7.159586429595947,-0.0046733105555176735
280,0.6843706073224937,0.8574592277020926,1.0,0.808026909828186,7.165201663970947,-0.009994924068450928
281,0.6513324205115639,0.7973675849930583,0.0,1.0589827299118042,6.918151378631592,-0.006918581202626228
282,0.5897486233146829,0.7971559779480136,0.0,1.0393263101577759,7.130401134490967,-0.005011724773794413
283,0.6533042840373872,0.8131612299303927,1.0,0.8364789485931396,7.155458450317383,-0.010009688325226307
284,0.640618032638772,0.8506353189924155,0.0,0.983887791633606,7.054062366485596,-0.006883854977786541
285,0.6924484685297582,0.7871396039048724,0.0,1.0157864093780518,7.1564741134643555,-0.01302871759980917
286,0.6497630229492214,0.8350877358450509,1.0,0.8747144937515259,6.948902606964111,-0.0032543062698096037
287,0.5737806350994177,0.8035669736886122,0.0,0.8536378741264343,7.088150501251221,-0.003980262205004692
288,0.6123105496163654,0.8095792224215115,0.0,0.9174797534942627,7.101417541503906,-0.005298875737935305
289,0.6639580703642395,0.7967212055082199,1.0,1.2837368249893188,7.127951622009277,-0.011958019807934761
290,0.6729837927914024,0.8303867539945199,0.0,0.7994683980941772,7.1168060302734375,-0.008781861513853073
291,0.6648457427704866,0.8355835142909844,0.0,0.8169357776641846,7.106658935546875,-0.006746182218194008
292,0.6465869910756048,0.8112424381403576,1.0,0.9206767082214355,7.128664970397949,-0.00826641172170639
293,0.6585789411614775,0.8299717397087677,0.0,0.7434334754943848,7.136671543121338,-0.010887814685702324
294,0.6101671841645087,0.8206614324592884,0.0,0.8172028064727783,7.084434986114502,-0.006972369737923145
295,0.6022185000012327,0.7917317958419571,1.0,0.9250602722167969,6.9722676277160645,-0.0026838958729058504
296,0.5898644551119684,0.8285385687153072,0.0,0.9375407695770264,7.117709159851074,-0.008781861513853073
297,0.646245075129741,0.7971020701019226,0.0,0.9725531339645386,7.035765647888184,-0.010702742263674736
298,0.6610426674689724,0.8286317674835669,1.0,0.9381926655769348,7.080963134765625,-0.006283217575401068
299,0.5881332886945358,0.804231222338176,0.0,1.0548332929611206,7.091922760009766,-0.005921051371842623
300,0.6862408807117177,0.8135212317966654,0.0,0.8441225290298462,7.082700252532959,-0.013727274723351002
301,0.6415350074147024,0.8143666410384398,1.0,1.0602481365203857,6.8672637939453125,-0.00826478935778141
302,0.6475553837104728,0.797325572472254,0.0,0.8253911733627319,7.083769798278809,-0.010759823955595493
303,0.5896880136630775,0.8225333412388655,0.0,1.0077719688415527,7.030056953430176,-0.007838768884539604
304,0.5912807749539329,0.8083622064048658,1.0,0.9580438733100891,7.078105926513672,-0.005554477218538523
305,0.6615219857205337,0.8243215763597423,0.0,0.8235984444618225,7.019230842590332,-0.010348761454224586
306,0.6747007589400162,0.8074516554056592,0.0,0.7468664646148682,7.075173377990723,-0.010549904778599739
307,0.6255782436009185,0.8216374376554488,1.0,1.071641445159912,7.016593933105469,-0.007570898160338402
308,0.664161337648631,0.8472572973585849,0.0,1.2310272455215454,7.0622100830078125,-0.010739174671471119
309,0.6991669185018584,0.8383052443567791,0.0,0.9567204713821411,7.058897018432617,-0.008086219429969788
310,0.7003947601192317,0.8292152121925876,1.0,0.9385452270507812,7.02244758605957,-0.0019540032371878624
311,0.6597151389413005,0.8293264666735677,0.0,1.030665636062622,7.0653252601623535,-0.006352703552693129
312,0.7031895874801409,0.8450826045070019,0.0,1.0589414834976196,7.052892684936523,-0.008461144752800465
313,0.6047115350276493,0.822524659704181,1.0,0.854867696762085,7.05738639831543,-0.00603338610380888
314,0.6595992214245785,0.845905594951898,0.0,0.7606527805328369,7.070769309997559,-0.007180364802479744
315,0.6657629860510801,0.8159413739523778,0.0,1.2254338264465332,7.050065994262695,-0.010865961201488972
316,0.659109473964607,0.822620961568064,1.0,0.8962847590446472,7.00333309173584,-0.010629154741764069
317,0.6531730953691183,0.8222016482795507,0.0,0.940946102142334,6.993067741394043,-0.00895579345524311
318,0.6875340250875212,0.8360046405613201,0.0,1.0473675727844238,7.02951192855835,-0.013396571390330791
319,0.6371884983571191,0.8483417804684769,1.0,0.9986053109169006,7.0330095291137695,-0.007982023991644382
320,0.7195525678293534,0.8102989533667596,0.0,1.027086615562439,7.015815258026123,-0.008382663130760193
321,0.6747138517307538,0.8204465474368973,0.0,1.098867654800415,6.9460978507995605,-0.007871399633586407
322,0.634092733088545,0.829475996236001,1.0,1.1294524669647217,6.985542297363281,-0.0046065328642725945
323,0.6104935897002777,0.8174262605494668,0.0,1.2205314636230469,6.980305194854736,-0.0005758334882557392
324,0.6440031191417952,0.794014159502958,0.0,1.0305753946304321,6.989903450012207,-0.007382676471024752
325,0.6771361506776572,0.7969848712546935,1.0,1.2197575569152832,7.004545211791992,-0.011428083293139935
326,0.652237415717697,0.7957957849423417,0.0,0.7882142663002014,6.975501537322998,-0.01309985015541315
327,0.6574195164425879,0.8246378090114759,0.0,0.8499440550804138,6.977243423461914,-0.011234459467232227
328,0.554913012623116,0.8297686688596817,1.0,0.9685627222061157,6.95722770690918,0.006649197544902563
329,0.6847439724577754,0.8232503737238517,0.0,0.9452197551727295,6.994977951049805,-0.009054739959537983
330,0.6383277353444379,0.8163325110017936,0.0,0.9609160423278809,6.995270729064941,-0.00820270273834467
331,0.6477639828551501,0.8256688023445609,1.0,1.1274443864822388,6.894815444946289,-0.005840242840349674
332,0.6645185432484642,0.8453026622650391,0.0,1.0855686664581299,6.986487865447998,-0.00640746159479022
333,0.7034594165119479,0.7954436686998974,0.0,1.1586663722991943,6.897790908813477,-0.008711266331374645
334,0.5860567457002182,0.8135979552534093,1.0,0.9445610046386719,6.821775913238525,-0.003674276638776064
335,0.6683621174400262,0.8292148666591668,0.0,1.2836706638336182,6.911747932434082,-0.008073132485151291
336,0.6580083335399673,0.8254538953648117,0.0,0.8868883848190308,7.003387451171875,-0.0040908982045948505
337,0.7188873453007698,0.8383179563232093,1.0,0.9821309447288513,6.863739013671875,-0.003484124783426523
338,0.6449317910396599,0.816337380988839,0.0,1.1582224369049072,7.003393173217773,-0.0037271014880388975
339,0.6765237532338596,0.8203162836645407,0.0,0.9004886150360107,6.95364236831665,-0.010781445540487766
340,0.6039082947401055,0.8676486943177527,1.0,1.2695428133010864,6.951579570770264,-0.004367946647107601
341,0.6440396801849315,0.8554061099782786,0.0,1.0836493968963623,6.965653419494629,-0.011358977295458317
342,0.6216809886993389,0.7944830589044457,0.0,1.1962122917175293,6.922403812408447,-0.009670279920101166
343,0.6338107422038985,0.8232184188547365,1.0,0.9801465272903442,6.954055309295654,-0.005506039597094059
344,0.6770263435630512,0.7957634189907211,0.0,1.1424696445465088,6.9657111167907715,-0.014147383160889149
345,0.6710330264270272,0.8452510278079215,0.0,0.9474829435348511,6.95354700088501,-0.007495806086808443
346,0.7037712405909387,0.8322006753062722,1.0,1.2117693424224854,6.9535722732543945,-0.0055818818509578705
347,0.685510290206714,0.8350447844734435,0.0,1.2877070903778076,6.893835544586182,-0.010444680228829384
348,0.6629553734617034,0.8121330911907111,0.0,1.1831016540527344,6.946413040161133,-0.0067153917625546455
349,0.6936367435797306,0.8438668407347714,1.0,0.9768955111503601,6.9497270584106445,-0.007164683658629656
350,0.6334941645253831,0.8116428875204985,0.0,1.1791234016418457,6.948153972625732,-0.010366516187787056
351,0.6160860129060138,0.8470382919607817,0.0,1.0622061491012573,6.9260759353637695,-0.0031794526148587465
352,0.6504742754755306,0.8116618170388837,1.0,0.8258194327354431,6.922138214111328,-0.005375886335968971
353,0.6505467280962646,0.8226058301791788,0.0,1.358314871788025,6.920131206512451,-0.007525254040956497
354,0.6978935885597962,0.8090275000366127,0.0,1.3293135166168213,6.903159141540527,-0.014062480069696903
355,0.6492738208086263,0.8305680154621585,1.0,0.7706974744796753,6.914290428161621,-0.007420736830681562
356,0.6873564063264973,0.8257219368745576,0.0,1.0440478324890137,6.900197982788086,-0.00947602465748787
357,0.6647306736089854,0.8298536065753286,0.0,1.292724847793579,6.892546653747559,-0.008805016987025738
358,0.6691598983608098,0.8282182073115858,1.0,0.9610430598258972,6.899989128112793,-0.01394013874232769
359,0.6258789885423427,0.8177459793105994,0.0,1.127554178237915,6.806524753570557,-0.006639999803155661
360,0.7015594016547506,0.8167308100360504,0.0,1.318168044090271,6.581813335418701,-0.012257453054189682
361,0.6530932206305711,0.8031517107289983,1.0,1.0688161849975586,6.8451032638549805,-0.012047380208969116
362,0.708859220555091,0.8422886719792748,0.0,1.0282108783721924,6.851545333862305,-0.010849499143660069
363,0.7304125435951403,0.8358173735317658,0.0,1.4782053232192993,6.863264083862305,-0.012317935936152935
364,0.680822061780441,0.8553890395092624,1.0,1.434444785118103,6.810379505157471,-0.00798712857067585
365,0.678714052342471,0.8512313997025723,0.0,1.1931461095809937,6.870014190673828,-0.008911878801882267
366,0.656254147466209,0.8287723234396807,0.0,1.036848545074463,6.837431907653809,-0.006140595767647028
367,0.6643750720345534,0.8031411506924553,1.0,0.9634794592857361,6.832705974578857,-0.007030162028968334
368,0.6567093190984006,0.8153857251392157,0.0,0.9754447937011719,6.829318046569824,-0.004403898026794195
369,0.6764997071843093,0.8397399421748922,0.0,1.3561522960662842,6.823661804199219,-0.0030940233264118433
370,0.7383220735420849,0.832302545754664,1.0,1.2779861688613892,6.895364761352539,-0.013125337660312653
371,0.583692442977219,0.7904777524055754,0.0,1.23099684715271,6.8356523513793945,-0.0030303848907351494
372,0.6100760159878671,0.799178527930444,0.0,1.0982978343963623,6.7830915451049805,-0.007735195569694042
373,0.7543509079905059,0.8089600132069993,1.0,1.2329050302505493,6.858052730560303,-0.009708227589726448
374,0.6688078995676863,0.8399149189773408,0.0,1.033608317375183,6.813332557678223,-0.008880872279405594
375,0.6729780587046008,0.8226058301791788,0.0,1.0995410680770874,6.857392311096191,0.0011769761331379414
376,0.6817433857430063,0.8387590467287888,1.0,1.2053565979003906,6.778949737548828,-0.001199293415993452
377,0.6816330681457736,0.8115627938995925,0.0,1.2928121089935303,6.871191024780273,-0.00938614271581173
378,0.6755290483106569,0.8211519490297438,0.0,1.28643798828125,6.851473808288574,-0.007436767220497131
379,0.6994372494174959,0.8207144828114196,1.0,1.1735851764678955,6.8647918701171875,-0.0113138472661376
380,0.6589889907485262,0.8287804167453886,0.0,1.1004011631011963,6.870785713195801,-0.010310035198926926
381,0.7074602800512545,0.8413655775122844,0.0,0.7134612798690796,6.870288372039795,-0.014384542591869831
382,0.6960977420865476,0.8323621761158274,1.0,1.0949251651763916,6.854161739349365,-0.01382084097713232
383,0.6671371433830828,0.8358847868572756,0.0,1.158689260482788,6.739235877990723,-0.011722411960363388
384,0.6065647996693696,0.8164075617049444,0.0,0.9165488481521606,6.779005527496338,-0.005304138176143169
385,0.6671853886416989,0.8708399146071797,1.0,1.2391109466552734,6.822312355041504,-0.006775571033358574
386,0.5957423538986212,0.7889954031618179,0.0,1.2200777530670166,6.818328857421875,-0.003109168726950884
387,0.6557757241722738,0.823477122867944,0.0,1.1557486057281494,6.793488502502441,-0.007983462885022163
388,0.6548217302035612,0.8204031643362457,1.0,1.2469482421875,6.835386753082275,-0.009185876697301865
389,0.6713955476613416,0.8242031331010038,0.0,1.2167750597000122,6.7767333984375,-0.009200536645948887
390,0.6178715549106141,0.8112324669965334,0.0,1.046260118484497,6.817662239074707,-0.005512305069714785
391,0.6290599638090382,0.8593993196133672,1.0,1.032171368598938,6.765246391296387,0.000786864198744297
392,0.7199042726759448,0.8443876381827824,0.0,1.1948344707489014,6.798972129821777,-0.008587718941271305
393,0.6685955633655561,0.8205807562662206,0.0,1.1025432348251343,6.773855209350586,-0.008183895610272884
394,0.6860729329609643,0.8285190271827277,1.0,1.4695967435836792,6.706769943237305,-0.007840272970497608
395,0.6577577460306967,0.8292690006566149,0.0,1.4332911968231201,6.796412467956543,-0.011475024744868279
396,0.679951994281061,0.8218548238561366,0.0,0.9280798435211182,6.6976237297058105,-0.010205935686826706
397,0.6748442118491466,0.8236064962201731,1.0,1.2455071210861206,6.779335975646973,-0.007352723274379969
398,0.6829948392892836,0.7927748463631201,0.0,0.9634133577346802,6.747659683227539,-0.012309426441788673
399,0.6603072962360391,0.8362909710181005,0.0,1.2752180099487305,6.755537033081055,-0.004826520103961229
400,0.6782771969889945,0.8285026906661068,1.0,1.3138360977172852,6.772274017333984,-0.014516321942210197
401,0.7184214268914988,0.8260423383607163,0.0,1.060657024383545,6.746772766113281,-0.01234885212033987
402,0.6554982437506711,0.7745973106781874,0.0,0.9496541023254395,6.5416059494018555,-0.012508257292211056
403,0.6648666263408675,0.870839863150559,1.0,1.263606071472168,6.737236499786377,-0.007206876762211323
404,0.6663410852566469,0.8330542163660043,0.0,1.1048405170440674,6.719058036804199,-0.006269276607781649
405,0.6537971745624179,0.816572507345925,0.0,1.3706090450286865,6.740917682647705,-0.006106403656303883
406,0.6553722598161127,0.8064006971715493,1.0,1.4638549089431763,6.742556095123291,-0.001200385857373476
407,0.6741824584125444,0.856563727372341,0.0,1.511422872543335,6.709346771240234,-0.00546887144446373
408,0.7337795989055041,0.8198356683971515,0.0,1.3859738111495972,6.618578910827637,-0.014863168820738792
409,0.7021367461862155,0.8470913736774972,1.0,1.2373902797698975,6.692469120025635,-0.014510119333863258
410,0.6067530685666618,0.8324973776460431,0.0,1.1418843269348145,6.681599140167236,-0.007273945026099682
411,0.6712314762807611,0.8404588999450091,0.0,1.0882365703582764,6.716331481933594,-0.008583059534430504
412,0.7103840395863836,0.8284814990221399,1.0,1.3199093341827393,6.68761682510376,-0.013702710159122944
413,0.7270738973332339,0.8554061099782786,0.0,1.1995956897735596,6.678044319152832,-0.008469260297715664
414,0.6647783551132053,0.822822646330013,0.0,1.276850938796997,6.678221702575684,-0.010721816681325436
415,0.6851094890779276,0.838075752952739,1.0,1.3007903099060059,6.694362640380859,-0.015072846785187721
416,0.7069080363606695,0.8086728257970769,0.0,1.1445976495742798,6.673817157745361,-0.014502616599202156
417,0.6866447964631482,0.8182005622578711,0.0,1.6893374919891357,6.666201591491699,-0.007691016420722008
418,0.7244188762925607,0.8459296253328331,1.0,1.5938453674316406,6.685730457305908,-0.015589477494359016
419,0.625223218962594,0.8669088176379459,0.0,1.0490777492523193,6.664453983306885,-0.005877369083464146
420,0.691741363878458,0.860703995098416,0.0,1.4459333419799805,6.620372772216797,-0.01256039272993803
421,0.7217367787868705,0.8558838173900544,1.0,1.611830711364746,6.64382266998291,-0.009473716840147972
422,0.7349100243260724,0.83305752480524,0.0,1.1699168682098389,6.643528938293457,-0.01019428763538599
423,0.6967773455701258,0.8011688884489491,0.0,1.1200337409973145,6.492654800415039,-0.009645535610616207
424,0.7162463501922152,0.8040947661162486,1.0,1.3647304773330688,6.630264759063721,-0.011235618032515049
425,0.7048405581567855,0.8007081317235039,0.0,1.3702702522277832,6.62908411026001,-0.013564054854214191
426,0.6851273332712053,0.8276898148494679,0.0,1.2189691066741943,6.582757949829102,-0.010521214455366135
427,0.6355147527496672,0.8431274407845021,1.0,1.4859936237335205,6.605654716491699,-0.006475250236690044
428,0.6496566108369817,0.8292222739102781,0.0,1.2854413986206055,6.596563339233398,-0.008520353585481644
429,0.689842196629815,0.7821143520593485,0.0,1.3816359043121338,6.588501930236816,-0.01610657200217247
430,0.7195720255074158,0.8514324921927073,1.0,1.1676090955734253,6.616652488708496,-0.011190420016646385
431,0.6949831107126793,0.8607037391372185,0.0,1.5371804237365723,6.60123348236084,-0.007992918603122234
432,0.636127029391223,0.8042830770077035,0.0,1.6837106943130493,6.534982681274414,-0.009150970727205276
433,0.7032957358091552,0.8423899715076364,1.0,1.5052121877670288,6.572678565979004,-0.005759932100772858
434,0.6991197310434227,0.818049125108689,0.0,1.2704252004623413,6.536887168884277,-0.007426581345498562
435,0.6859939519315345,0.8468329546419074,0.0,1.3741731643676758,6.5810017585754395,-0.011227361857891083
436,0.6978903090031574,0.8210942509089334,1.0,1.3283370733261108,6.556661605834961,-0.007832404226064682
437,0.7144746049768277,0.8264029477521475,0.0,1.3997207880020142,6.576498031616211,-0.015230204910039902
438,0.6955549782544743,0.8223986732028239,0.0,1.4178868532180786,6.577523231506348,-0.00535239465534687
439,0.7097472520196826,0.8329670328302761,1.0,1.4931176900863647,6.5496673583984375,-0.012332145124673843
440,0.7327827963416801,0.833843442994165,0.0,1.5940134525299072,6.521574020385742,-0.008402521722018719
441,0.6738770716840004,0.8238017667568743,0.0,1.444136142730713,6.560267448425293,-0.0033883561845868826
442,0.6997156060875698,0.8223750624199263,1.0,1.5950822830200195,6.407339096069336,-0.00953946728259325
443,0.7199092532465194,0.8349390585751107,0.0,1.3709347248077393,6.532340049743652,-0.007431295700371265
444,0.7553378739044337,0.8526626937886401,0.0,1.5156776905059814,6.543670654296875,-0.010136398486793041
445,0.6874931224876146,0.8229239767507351,1.0,1.2992091178894043,6.477209568023682,-0.006479457952082157
446,0.7216082453876053,0.8185521376247701,0.0,1.2295547723770142,6.4635491371154785,-0.012425709515810013
447,0.6977088019669108,0.8207971083067906,0.0,1.205796241760254,6.534064769744873,-0.013685068115592003
448,0.7203775176594344,0.8678438964104161,1.0,1.4057366847991943,6.501641273498535,-0.008245415054261684
449,0.6857521052219003,0.8112380714362458,0.0,1.7673368453979492,6.517102241516113,-0.01136433519423008
450,0.6243631546078635,0.8122407912773626,0.0,1.4103641510009766,6.476873397827148,-0.01309679914265871
451,0.6318607221191592,0.8500003716706803,1.0,1.5745148658752441,6.492199897766113,-0.002366633154451847
452,0.6825809228355291,0.8270551367194701,0.0,1.6018390655517578,6.448956489562988,-0.01085939072072506
453,0.7615195513129993,0.844126092534053,0.0,1.6132748126983643,6.463044166564941,-0.007237005978822708
454,0.7004575829649976,0.8373464933508981,1.0,1.2026968002319336,6.45705509185791,-0.004428298678249121
455,0.708866380451146,0.7980373780940566,0.0,1.1912251710891724,6.46936559677124,-0.0136380884796381
456,0.7014584831840752,0.8132230817998539,0.0,1.3394112586975098,6.4516119956970215,-0.012485912069678307
457,0.7034124336441718,0.8590701455033781,1.0,1.1992239952087402,6.398632049560547,-0.011282549239695072
458,0.6698739717133669,0.8143981295071111,0.0,1.5240415334701538,6.438462257385254,-0.012121729552745819
459,0.6724336489481078,0.8092757060272548,0.0,1.4405322074890137,6.43250846862793,-0.01062918920069933
460,0.6716781684980163,0.8142038080160778,1.0,1.6198686361312866,6.446866035461426,-0.006191421300172806
461,0.7385430729200915,0.872541285017452,0.0,1.4858351945877075,6.446963310241699,-0.012967058457434177
462,0.725035105378659,0.8092757766390084,0.0,1.4095507860183716,6.406378269195557,-0.01240147091448307
463,0.6930768378954528,0.8608625603664913,1.0,1.513504981994629,6.426135063171387,-0.010073340497910976
464,0.713514665728897,0.8275561937816156,0.0,1.4984815120697021,6.3947601318359375,-0.012838473543524742
465,0.7572020431776304,0.8450437700990985,0.0,1.1149951219558716,6.420387268066406,-0.013001682236790657
466,0.7045605946270355,0.8432019725585946,1.0,1.3923434019088745,6.433350563049316,-0.010900572873651981
467,0.7067518575670844,0.8202052641897919,0.0,1.427362084388733,6.359993934631348,-0.012015430256724358
468,0.6821963879557487,0.8006301048037349,0.0,1.6747877597808838,6.394951343536377,-0.007444318383932114
469,0.7570752237585787,0.8337934484819132,1.0,1.6966034173965454,6.395954608917236,-0.008468355983495712
470,0.680623363756496,0.8143981525571881,0.0,1.31231689453125,6.39053201675415,-0.008758675307035446
471,0.6543432565094217,0.8340862921343101,0.0,1.6241180896759033,6.388115882873535,-0.009275228716433048
472,0.6609951937023278,0.8288389218832485,1.0,0.9459766149520874,6.404062747955322,-0.007984964177012444
473,0.7198513254187412,0.8204253174757754,0.0,1.4971504211425781,6.391590595245361,-0.012142308987677097
474,0.7346193559859839,0.837016178492309,0.0,1.4399065971374512,6.373098850250244,-0.010618478059768677
475,0.7081761341769736,0.8203164185280514,1.0,1.6979649066925049,6.362178802490234,-0.009998545050621033
476,0.7076946371025439,0.7942110511275658,0.0,1.6894185543060303,6.369312763214111,-0.014808627776801586
477,0.7124045016737571,0.8376273272057273,0.0,1.4013993740081787,6.372273921966553,-0.012838656082749367
478,0.7563124670890473,0.8228010363295628,1.0,1.3192263841629028,6.359703063964844,-0.015829162672162056
479,0.6813426705908522,0.8242277900256291,0.0,1.487463355064392,6.203728199005127,-0.001344406045973301
480,0.7266033991466362,0.8145219687121844,0.0,1.268894910812378,6.371649265289307,-0.016242504119873047
481,0.7372324845842222,0.8404065675838631,1.0,1.472456693649292,6.390707492828369,-0.010551181621849537
482,0.6891460846767425,0.8508244957798854,0.0,1.4858922958374023,6.3877949714660645,-0.009356720373034477
483,0.7451553753581117,0.8406836338421602,0.0,1.467423915863037,6.3791046142578125,-0.009289758279919624
484,0.7319073406919457,0.8338057474880766,1.0,1.184364676475525,6.388986110687256,-0.00910974107682705
485,0.7578605922159029,0.8489275533937188,0.0,1.5358633995056152,6.371294975280762,-0.011487781070172787
486,0.7337664934365629,0.8218011443930816,0.0,1.4509443044662476,6.338625907897949,-0.00747999781742692
487,0.7055699365069534,0.8267656091428913,1.0,1.3159096240997314,6.376522064208984,-0.01235930435359478
488,0.7157599531713257,0.8460433752214538,0.0,1.4417071342468262,6.387879371643066,-0.0064453249797225
489,0.768709636927858,0.8397553947699116,0.0,1.1835322380065918,6.377568244934082,-0.0095352903008461
490,0.7521329903060268,0.8231920748677334,1.0,1.4034281969070435,6.377814292907715,-0.014438886195421219
491,0.7416288970486691,0.8163896413097546,0.0,1.706384301185608,6.387513160705566,-0.011300820857286453
492,0.706753564064346,0.8005587263527904,0.0,1.6383850574493408,6.3822221755981445,-0.009549343027174473
493,0.7005836487235597,0.8397554358110553,1.0,1.324738621711731,6.366240978240967,-0.009287608787417412
494,0.7276687893273035,0.8324027074296835,0.0,1.860472321510315,6.37470006942749,-0.012689433991909027
495,0.7170844668050232,0.8469858671012976,0.0,1.4074947834014893,6.377703666687012,-0.010651208460330963
496,0.6859743219961917,0.832456822081335,1.0,1.3532021045684814,6.223694324493408,-0.009377997368574142
497,0.7085369048871148,0.8104954714642588,0.0,1.526900291442871,6.338705062866211,-0.005829621572047472
498,0.7422110721232441,0.8419314745157438,0.0,1.5993330478668213,6.320032119750977,-0.013821437023580074
499,0.7547309665996325,0.8340867775053535,1.0,1.1719001531600952,6.341574192047119,-0.011846143752336502
